var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,target
,,,0.0002833513607664,25.367071619305637,2118.7951076132013,,-79.30913044947783,,150.7116933736713,val_0,val_5,val_3,val_3,val_0,dc12d,4c8db,1da64,2fa6e,2ea90,548bc,1.8078321
,-187.07843216149035,,0.0095356265730202,-20.295739299450887,-2497.8689048269216,0.0677521682203119,72.76122023539752,,-190.62203736445213,val_1,val_4,val_2,val_2,val_2,8cf49,,d73de,8a3e2,d34b0,,0.9348412
,324.31006281429137,,0.0026487140423194,17.080298344916084,1967.3635509033045,-0.0189524653198959,65.70508507321844,424.52019812519,137.82014168390717,val_5,val_6,val_2,val_2,val_2,dc12d,,e62e2,8a3e2,2ea90,,0.6333662
-0.0199059676803528,,2814.249296677058,0.006838455026174,19.17482713470275,2309.292784909316,,70.06830758403146,,-123.4749093857411,val_3,val_4,val_3,val_1,val_2,dc12d,3e294,e62e2,2fa6e,d34b0,548bc,-0.43804997
0.0252277652271426,200.92892600685695,,0.0066053787027848,12.393314538455426,-1886.197870458753,,39.2308242678943,,114.12622864473671,val_1,val_1,val_3,val_1,val_1,8cf49,,1da64,8a3e2,7ef86,,-0.78143257
,-175.55970252095966,4384.402808585216,0.0058315763032988,12.660126644027292,3524.2734135207047,,27.48043409411523,,-56.479076294371,val_4,val_3,val_2,,val_1,dc12d,,1da64,2fa6e,39575,,-0.4763338
,,,0.0024296070021023,-16.831009259510058,2876.33710077106,-0.1816102761934282,83.54692854750462,-245.79810588491225,-153.00259422933226,val_1,val_2,val_0,val_1,,de4bc,,e62e2,2fa6e,7ef86,,0.3464831
,,-3283.1239830051363,-0.0052825792681709,11.49462929923295,3584.9065453979574,,41.62583362939223,342.70946236424203,-159.7997393591216,val_6,val_0,val_0,val_3,,3e39e,,d73de,cfcb8,7ef86,548bc,0.8094106
,,,-0.0037093162363263,10.966362542704475,903.643341889466,0.0147976758495766,47.7462164892608,,114.44719574187025,val_5,val_3,val_3,,val_1,de4bc,,1da64,cfcb8,2adde,548bc,-1.5125246
,,,-0.0081006689569234,24.10212525622257,610.4971407381676,0.0283380790458819,-86.29148737639139,,193.5106292305936,val_1,val_1,val_3,val_1,val_0,8cf49,4c8db,1da64,2fa6e,2adde,,1.8307015
,,,-0.0089476059839775,19.90163919695386,1495.3190080707568,-0.0897748538322459,-39.77335284587139,,32.384086393283205,val_2,val_2,val_2,val_2,val_0,42b95,,1da64,cfcb8,2adde,,0.66641986
,,,0.0080548271079372,17.895620714579593,-1492.5853983030092,0.0641892466183895,46.06620398656056,,174.07291047168815,val_0,val_1,val_3,val_0,val_1,dc12d,,e62e2,2fa6e,7ef86,,-0.789616
,-464.27248696150446,2905.1866790437075,0.0056695069973149,17.105219793401826,2131.786757388855,-0.2054746793899206,70.64214458202932,83.27682096977965,-73.43282830438856,val_3,val_4,val_3,val_1,val_1,dc12d,4c8db,e62e2,cfcb8,d34b0,,-1.2747108
,,,0.0066876834209762,22.79352946345293,1259.451320325903,0.0349439505773054,69.12733132490568,,193.7226764897397,val_2,val_6,val_2,val_0,val_0,8cf49,3e294,e62e2,8a3e2,2adde,,0.8407618
,-219.21600691167868,1130.936917218245,0.002863544112882,-5.25219486293248,3114.860130219383,,24.592972319446652,-148.7112013404941,-59.3199087236926,val_4,val_5,val_0,val_1,val_1,de4bc,,e62e2,cfcb8,39575,,0.060540564
,,1857.1776274946776,0.0012232016100044,11.50129064169766,418.3742126561265,-0.0837288428878137,-4.188604071972611,,31.02799280734715,val_2,val_2,val_1,val_0,val_1,8cf49,,1da64,cfcb8,2adde,548bc,0.585606
,,2744.2550342257737,0.0073960762676731,17.640541977901744,2013.037295770682,,58.1982626617378,-55.85958290030381,-112.8244149648404,,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,,-0.16679956
0.0975619602161947,,,-0.0013223195153589,5.3750133139458365,3661.360012992137,,9.228551511852386,300.51505182036,-67.89119752274641,val_3,val_4,val_0,val_3,val_0,de4bc,,e62e2,cfcb8,d34b0,,0.34528336
,,-1358.94518573526,0.0013524438892458,-17.009004546719837,2482.3361745349102,,78.8145746784414,,-159.88928180269102,val_4,val_4,val_0,val_0,val_2,de4bc,,e62e2,cfcb8,39575,548bc,0.4668595
-0.011839024831223,616.8889710073597,5028.768178861908,-0.0012894327377131,24.838494297449834,2649.1406996095197,,-37.579517037024914,,146.4940138649702,val_1,val_4,val_2,val_1,val_0,3e39e,,1da64,cfcb8,2ea90,548bc,1.1682217
,,1143.469753055001,0.0012287462548222,2.8475327397574293,1823.5530286170235,,70.95710785257211,-416.1148493085063,132.93615822726565,val_4,val_5,val_2,val_0,val_2,8cf49,,e62e2,2fa6e,2adde,,0.51926863
,,,0.0072826418068968,16.9972046860325,1972.2908735962776,,70.45419516346605,,-108.20781874966904,,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,548bc,-0.7844481
,489.5800897041813,,0.0018962935035607,9.769472151833297,53.98671312171621,,-48.46908283810883,,141.68451576837435,,val_5,val_1,val_1,val_1,e82f8,,e62e2,8a3e2,39575,,-0.15925917
0.0039419651772308,-642.8937762657537,,-0.0097069959875928,15.515268031585329,1051.9614085847156,,-9.968003658682422,,119.89321164296396,val_5,val_2,val_2,val_0,val_2,8cf49,,e62e2,2fa6e,2adde,,0.68954396
,,,-0.001087106260666,-3.4644567748878026,1344.6545123465553,,-77.0029248217527,,-67.71414478184295,val_4,val_6,val_0,val_2,val_0,e82f8,,d73de,cfcb8,2adde,548bc,-1.4782469
,-671.5196225743786,,-0.0019062790745115,-21.99658153325994,-2217.913716302639,,86.84823613701779,188.70516750511916,-189.28648525670263,val_2,val_0,val_2,,val_2,0e536,,e62e2,8a3e2,d34b0,,1.4480951
,,,-0.002537852455437,-6.315922058238442,1039.2616935954502,-0.1566387571433693,-77.68044976854674,,-63.683426727086825,val_4,val_6,val_0,val_3,val_0,e82f8,,d73de,cfcb8,2adde,,-0.72908545
,,571.1544382975881,-0.0019947738667775,0.5576956086772469,353.29733078455166,,25.393984329254675,-40.02901973463013,67.92115167827929,val_3,val_3,val_1,val_1,val_1,de4bc,,1da64,2fa6e,39575,,-0.04656246
,,-3014.623240044907,-0.0004761433861823,13.22201392170875,2339.6492488850467,,12.039385539990564,,-137.51120745267147,val_6,val_0,val_1,val_3,val_0,0e536,4c8db,d73de,cfcb8,d34b0,548bc,0.77171785
0.0245767699674919,-549.387248681443,,0.0029648627635049,-8.447014441907935,276.79583698932527,0.113802508718686,-85.08278597954745,,-22.346400070704732,val_3,val_5,val_0,,val_1,e82f8,,d73de,cfcb8,2ea90,,-0.3138622
,,,-0.0081161831594499,21.58408104327549,440.35556930696464,,-73.17106949369276,,133.13342842303865,val_2,val_1,val_3,val_1,val_0,42b95,,1da64,2fa6e,2adde,,0.9692326
,,-2566.391424454116,0.0067080551329331,18.83193868706892,-1920.0439695606424,,44.73127992524664,,182.60918875134772,val_0,val_0,val_3,val_1,,dc12d,f1bdb,e62e2,2fa6e,2adde,,-0.66524017
0.0113466102582324,382.6385672740769,,-0.0066673054949253,10.862615884115948,1850.016802402399,0.0707178058119653,34.0806562841339,,82.60176011046849,val_4,val_3,val_2,val_1,,de4bc,,1da64,cfcb8,d34b0,548bc,-0.924276
0.0434649897270883,157.66892876528053,918.6565709364836,0.0018218278648718,1.189962878514317,-1007.4731447559874,0.0453653617414894,36.19240638886457,,61.76428862386875,val_3,val_3,val_2,val_1,val_1,de4bc,,1da64,2fa6e,2ea90,548bc,-1.1439494
,,,-0.004483544301247,15.957039506389142,4125.732078400036,,58.59154996363894,,-55.34323855828004,val_6,val_2,val_0,val_1,val_0,3e39e,3e294,e62e2,8a3e2,39575,,0.6290688
,-517.3988441855117,4108.766056463894,-0.0028311672494445,-6.41301994293295,1329.8590468465716,,-78.63035514385173,,-71.24628695854888,val_4,val_6,val_0,val_3,val_0,e82f8,,d73de,cfcb8,2adde,,-1.0304278
-0.1600309720174977,,,-0.0118271339414856,23.99735851621949,74.40817855033673,,-86.40862551284992,,170.10188871274093,val_2,val_1,val_3,,val_0,42b95,,1da64,cfcb8,2adde,,1.6555138
,573.4283413705938,,-0.0048544994189348,6.694508490128674,3803.909078190388,0.0365228331174695,39.45599835236447,384.3783495731104,-104.41539384274114,val_4,val_3,val_0,val_3,val_0,3e39e,,e62e2,cfcb8,39575,,0.41355914
0.1829105637869585,-503.1297185979503,,-0.0016246946973314,11.906734081959604,1938.959713841359,,16.530172908370126,-74.93471180013724,-18.682788433316656,val_4,val_1,val_3,val_2,val_2,42b95,,e62e2,2fa6e,d34b0,548bc,0.90019953
,-1.3884325279605323,1367.7821717617312,0.0120287354010727,-19.968565619554862,-3857.482804183352,,76.48875890315813,,-158.19794409223138,val_1,val_6,val_1,val_2,val_2,571c0,,e62e2,2fa6e,d34b0,,0.80691254
0.0115870859877989,,2608.758759199752,0.0003552900142551,-0.8185638952674775,3.9033779698926847,,-51.424164654190704,,2.128287153806093,val_4,val_3,val_0,,val_1,e82f8,,d73de,8a3e2,2ea90,,-0.8901316
,,,-0.0055582168769544,-10.52763185113166,104.42746697340375,0.1088376179110496,7.681674851091173,,179.46854674741044,val_1,val_1,val_2,val_0,val_1,0e536,,1da64,8a3e2,2adde,548bc,-1.1400832
0.0949210698792499,,,0.0065833000270239,6.8991357677510745,2349.4926888648283,,-9.798582686004078,,193.3014461775587,val_2,val_6,val_0,val_0,,dc12d,,e62e2,2fa6e,2adde,,-0.23451334
0.1405376013346098,-66.8456636702151,,0.0128091854470504,-17.057235423141126,-3279.652945329515,-0.1891051227308167,70.09575190076897,,-94.22652464088196,,val_6,val_0,val_1,val_2,571c0,f1bdb,e62e2,2fa6e,d34b0,,0.6857631
-0.1559092929720542,,4329.732393895614,-0.0101430676396401,23.56970600611385,126.09605909135443,,-76.03253334128972,,149.58694043525418,val_3,val_1,val_3,val_1,,42b95,,1da64,2fa6e,2adde,548bc,1.4370601
-0.0023648832676763,,4702.41977570677,0.0069845804011352,21.14336857191159,2548.8385623385666,,-2.318686478235026,,31.175509422799617,val_6,val_4,val_3,val_1,val_1,dc12d,,e62e2,2fa6e,2adde,,-0.874101
0.3802072642955674,1160.2761422554615,,-0.005358684533553365,35.45845734644303,-5402.533564374344,0.02849276264471736,-78.36730551266193,,-18.366901913099152,val_3,val_3,val_2,val_2,val_1,42b95,4c8db,1da64,8a3e2,2ea90,,-1.3803949
,,,0.0064849495622707,0.5922394129786048,3038.658954042809,,35.28088420403404,,-166.94612562067402,val_4,val_1,val_0,val_2,val_2,8cf49,,e62e2,8a3e2,2adde,,-0.7343586
,,4575.952036979959,0.0036507754083711,5.273119911377161,1815.5197710696204,,-52.78041545739151,79.99888295599192,-110.99136305647644,,val_7,val_1,val_0,val_1,dc12d,,d73de,cfcb8,2adde,,-0.9843898
,361.4538363115128,,0.0042258654239437,0.5869262524390797,-3843.665180150193,,85.03720086348382,,116.13651730724597,val_6,val_3,val_0,val_1,val_1,571c0,,e62e2,2fa6e,2adde,,0.862224
-0.0146128527828632,,,-0.001433379594742,20.404260393149848,-925.9407419278368,,-61.53412112722605,,76.42526764350455,val_6,val_0,val_3,val_0,val_2,8cf49,3e294,1da64,cfcb8,2adde,548bc,1.470512
,,,0.0080042472513271,13.432292596325404,3863.0936566524233,,27.617804025460835,,-78.69309483876037,val_5,val_3,val_2,val_2,val_1,dc12d,3e294,1da64,2fa6e,39575,,-0.32162338
,,3145.074110476739,0.0105788199828605,-20.10568304963367,-4568.407761009351,,49.698736575607455,437.8396117812036,-5.141406981112004,val_2,val_6,val_0,val_1,val_2,571c0,,d73de,2fa6e,2ea90,548bc,1.0339974
0.0356543578413028,,4529.756133584452,0.0121568088331447,-20.07103758181296,-4392.6563982270845,-0.1340584823720208,50.89341911876655,,148.722766248361,val_5,val_7,val_0,val_0,val_2,571c0,,e62e2,2fa6e,2ea90,,1.3458327
,568.2045082562784,,0.0063485095697223,14.694250072211272,3319.012783380375,,71.91595647240469,,-78.57727050391811,val_4,val_4,val_0,val_1,val_1,3e39e,,d73de,8a3e2,39575,,0.51750255
,-492.1895426482093,3135.7975422478107,0.0124992101891884,-19.061531605893357,-334.13992748867054,0.0074538974395104,92.2421569833744,,-173.50333348432264,val_0,val_4,val_2,val_0,val_2,3e39e,,e62e2,2fa6e,d34b0,548bc,0.8688833
,-637.1038596011819,,0.0083848700651604,10.74159838765087,3798.08634167746,-0.2449011048418884,84.32399477284392,,-170.8258128070883,val_4,val_1,val_3,val_2,val_2,dc12d,,1da64,cfcb8,2adde,,-0.71221024
,,,0.0032156098190206,3.116338180096656,-1063.3268313458757,,17.008371584064033,,34.59081719197738,val_2,val_3,val_2,val_2,val_1,0d754,4c8db,1da64,8a3e2,2ea90,,-0.5401192
,,3027.393490304214,0.0078474083004099,2.9567832159940672,3455.9577872648065,0.0239339838595013,49.733781943776,,-48.77463387450416,val_5,val_4,val_0,,val_1,e82f8,f1bdb,1da64,cfcb8,7ef86,548bc,0.47492662
-0.0369294174009471,,3681.994833719732,0.0028411982310817,1.0272371883773244,2187.488322101102,,55.55666770379251,,-136.32723425270137,val_3,val_2,val_1,val_2,,8cf49,,e62e2,cfcb8,2adde,,-0.34595114
-0.0643175700845935,,,0.0075585533138207,17.939197165468634,-165.86810965482073,,43.50730578379872,,177.26291602787913,val_0,val_1,val_3,val_0,val_1,dc12d,,1da64,2fa6e,7ef86,,-0.9454424
,279.19765661147534,,-0.0043443667613154,12.77314971865919,1804.325230752485,,15.863396102609832,,31.713410130706382,val_5,val_5,val_2,val_0,val_0,de4bc,f1bdb,1da64,cfcb8,7ef86,548bc,-1.059647
,,,0.0034790553754982,2.888499185039864,-2204.4140881141475,,-22.423575021218824,,10.528526643969794,val_4,val_4,val_2,val_2,val_1,0d754,,d73de,2fa6e,2ea90,548bc,-0.9215442
,,,0.0122190549341122,-21.23997628234926,-4514.187517036412,-0.1107893784432547,79.86551187304624,489.75775187747206,-37.183843788927845,val_3,val_6,val_0,val_0,val_2,571c0,,d73de,2fa6e,2ea90,548bc,1.3399776
,-583.6539174378248,,0.0076059486862914,20.123579072542512,2458.0671323480483,-0.2354379406089495,75.70950278381919,35.27786214755342,-121.96016038279257,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,cfcb8,d34b0,,-0.9790024
-0.0736403181156689,,,-0.0025085472664336,24.39289224665049,2240.309078755517,,-80.54953586009731,,145.765817463183,val_1,val_5,val_3,val_3,val_0,42b95,4c8db,1da64,cfcb8,2ea90,,1.0904962
,152.32416570276936,,0.0036997998294679,3.3275911216605207,-1037.7656869829102,,14.85505058025458,,34.72344673614037,val_2,val_3,val_2,val_2,val_1,0d754,,1da64,8a3e2,2ea90,,-1.1049459
,,4147.532141647527,-0.0016980707185486,24.306834026835567,2422.144467749027,,-64.91690690187448,,122.11612360607192,val_1,val_5,val_3,val_3,val_0,3e39e,,1da64,2fa6e,2adde,,1.3102933
0.0695052182452894,212.7996937976371,4119.034404296704,0.0129508132520224,-21.018487253554323,-4537.218361841982,,42.261761186454265,,140.98044910298864,val_4,val_7,val_0,val_0,val_2,571c0,4c8db,e62e2,2fa6e,2ea90,,1.9160643
,,16.23805891508687,0.0045176744951894,19.5023916566034,636.3089211746459,,30.115291595924507,,171.05454926720716,val_0,val_0,val_3,val_1,val_1,dc12d,f1bdb,d73de,2fa6e,2adde,,-1.6671094
,-483.6130970440371,,0.0136220300427329,-21.896561658599325,-1728.6454455203714,0.0886573643909894,77.51994466672099,,-181.6836981520604,val_0,val_4,val_3,val_0,val_2,3e39e,,e62e2,2fa6e,d34b0,548bc,1.1832885
0.1204968347424553,,,0.0106782206294891,20.2277003556251,2122.9266766895403,,64.82014184378686,,113.73716864756574,val_5,val_4,val_2,val_0,val_2,8cf49,f1bdb,d73de,2fa6e,2ea90,,0.77783346
,-245.41574175709144,,0.0046772227910635,15.010592076800712,-1605.9260443208532,-0.044159961437207,-35.44927645634561,,53.64986870158499,,val_2,val_2,val_0,val_2,8cf49,3e294,1da64,2fa6e,2adde,,0.86422724
,,1968.8027874322056,-0.0007180305478889,14.959025258456132,-75.83200261037571,,45.28997839795016,,2.383353508652139,val_4,val_4,val_3,val_0,val_0,de4bc,f1bdb,1da64,cfcb8,2ea90,,-1.5897638
,,,0.0062199958929951,13.55224379147081,-287.9768798853976,,-56.864493592904346,,-1.8073846863233929,val_6,val_0,val_3,val_0,val_2,8cf49,,d73de,2fa6e,2adde,548bc,0.96013546
,275.5116959746805,,-0.0119687139457349,24.10885390135613,446.6194762429412,,-88.28507503940561,,153.5705551004003,val_2,val_1,val_3,val_1,val_0,42b95,,1da64,cfcb8,2adde,548bc,1.3137083
0.0694213401192065,,,0.0016195113064746,3.2106626677656096,231.2528006381852,,32.26408269803308,147.49757655971598,1.4867959914201014,val_3,val_2,val_2,val_2,val_1,a9223,,1da64,8a3e2,7ef86,548bc,-0.4518843
,-550.0575339425944,2872.3491661815533,0.0071023346132127,19.077449092513223,2455.801772734916,-0.2293943378188025,72.5104915007863,,-109.48372656535182,val_3,val_4,val_3,val_1,val_2,dc12d,3e294,e62e2,cfcb8,d34b0,,-0.7490501
-0.0238417971231344,,,0.0059845309674977,17.8743238797052,2042.6901960623225,,70.34154984179388,,-94.25947101173784,val_3,val_4,val_3,val_1,val_2,dc12d,3e294,e62e2,cfcb8,d34b0,,-1.0548323
,,2918.090953573809,0.0071414145719802,19.820196480645823,2460.274088026016,-0.2168812505942291,71.08253226535835,,-128.13915702995996,val_3,val_4,val_3,,val_2,dc12d,,e62e2,2fa6e,d34b0,,-0.3603619
,208.99325943730025,-2535.97992495084,0.0049477701008975,18.18087375141529,-1804.81317525733,,41.34651971391144,,165.7802337218536,val_0,val_0,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,2adde,,-0.28947175
,,,0.0010996838257996,4.3898522540113785,312.9628770656122,,34.51606725674438,,-12.908697923625352,val_3,val_2,val_2,val_2,val_1,a9223,,1da64,8a3e2,7ef86,,-0.57500345
,,,0.0043514838109031,7.650379509668854,-1107.2212935372709,,72.5004462450847,283.3370500617519,30.48321760474444,val_2,val_4,val_2,val_2,val_1,dc12d,,1da64,cfcb8,d34b0,,-2.0239387
,,,0.0073236404866693,19.290608807881807,2657.425060122359,,68.83567276502365,,-106.4810464893015,,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,548bc,-1.243446
,,75.86323639877332,0.0042729672999776,-10.49639935840942,132.9833410235496,,54.69158893218998,,-115.70112597602292,val_6,val_2,val_2,val_2,val_2,de4bc,,e62e2,8a3e2,d34b0,,0.50774574
0.0447296284586591,,,0.0014868298847441,4.80028906577639,622.6139199385029,,43.68082309448688,,21.051460885504365,val_2,val_4,val_2,val_1,val_0,de4bc,,1da64,cfcb8,2ea90,,-1.2533482
0.0813331788120347,312.4244981372444,809.7412251026799,0.0005552522376871,1.4426609860006163,-643.136324217644,0.0603050040198777,33.104634656839565,-65.42699692620127,91.07489784646744,val_2,val_3,val_2,val_1,val_1,de4bc,,1da64,2fa6e,2ea90,,-0.41881305
,,,-0.0021903631904799,23.131035319330127,1840.0653830541128,,-16.575973481746615,,158.57360312505472,val_5,val_2,val_3,val_0,val_2,8cf49,,d73de,2fa6e,2adde,548bc,1.109627
,,,0.0129813951983263,14.80139754276535,2060.7258066224,,99.31316929640268,,100.75117016130972,val_3,val_4,val_3,val_0,val_2,8cf49,,d73de,2fa6e,d34b0,,1.0741941
,,,0.0120608708708611,21.358169499349387,1181.6441208217093,0.220457421455259,64.6708122655335,,120.41940150814602,val_5,val_3,val_3,val_0,val_2,8cf49,f1bdb,d73de,2fa6e,7ef86,,1.3101989
,-645.3743001226585,-738.5680712408861,0.0063397524773423,-4.1069852184176,1061.8179215383568,,64.10775519735326,121.22592883290152,-169.0341478769753,val_3,val_4,val_3,val_1,val_2,42b95,,e62e2,8a3e2,d34b0,,1.2603878
-0.0741789535469524,-629.6417883360299,,-0.0021178093416913,18.207747788173105,-325.1575847724624,,-34.49448267249947,,84.12012537364694,val_5,val_1,val_2,val_0,val_1,8cf49,,1da64,cfcb8,2adde,548bc,0.8506935
,640.5122227437154,,-0.0101835959603023,-3.397825308260206,-1283.7140806941568,0.2293486975613977,-6.726359201376568,-426.6854510508396,237.3111891654493,val_1,val_3,val_0,val_0,val_2,de4bc,,1da64,8a3e2,2adde,,-1.2079946
,,669.5517073082934,-0.0088490466300666,-12.736940882819978,786.1089877247286,,76.77927306682099,403.2983282852877,-146.95635113525165,val_5,val_3,val_1,val_1,val_1,de4bc,,e62e2,cfcb8,39575,548bc,0.80098075
,,-176.32797664749816,0.0063648339944968,13.517290190949357,2866.021675501275,,46.25887580557145,,32.59867383522365,val_5,val_2,val_3,val_1,val_2,8cf49,,d73de,2fa6e,7ef86,,0.80038416
,,,0.0010263449696442,22.196582360555816,2663.447626378573,,-44.51410955013648,,153.7393032436961,val_2,val_5,val_2,val_2,val_0,3e39e,,1da64,cfcb8,2ea90,,0.76188123
-0.0353728006256059,,,0.0042211556187461,-2.605386859598785,2841.6217337969338,,44.824106706222,,-154.61827849568962,val_3,val_2,val_0,val_2,val_2,8cf49,,e62e2,8a3e2,2adde,,-0.8811683
,,3853.75302875546,0.0052979328602695,-8.351258961650474,1533.0328398674512,0.1969847799734669,-93.48160873047787,,183.66915302750388,val_3,val_6,val_0,val_0,val_1,e82f8,3e294,d73de,2fa6e,2adde,,-1.4133049
0.0577414348780041,241.0056309350369,,0.0048135442378198,21.80488407137351,-655.7760223723711,-0.072405000163225,-74.51268332796688,69.1662845777519,136.83229459738067,val_6,val_3,val_1,val_1,val_0,8cf49,,e62e2,2fa6e,39575,,-0.9183114
,,,0.0075738849175869,19.73295600431069,2473.194940008169,-0.2280570800410593,21.977196918174627,,-47.01546328271826,val_6,val_4,val_3,val_1,val_1,dc12d,,e62e2,2fa6e,2adde,,-0.95585644
,,618.8306136553986,0.0025851233070252,13.483073676283093,1759.8796663124028,-0.1720680045332753,74.48458204302948,-396.0970680415289,185.32936849837407,val_4,val_5,val_2,val_1,val_2,8cf49,f1bdb,e62e2,2fa6e,2ea90,,0.88355106
-0.0270176693092567,91.06523904762037,1370.2288109337128,-0.0030924407410872,10.371106926159325,189.2249086901186,-0.16358779066043,48.93011910260228,,-43.95301490567747,,val_2,val_1,val_3,val_1,8cf49,,1da64,8a3e2,2adde,,-0.8475126
-0.1388384258450273,,,-0.0106244266522915,21.489910824675786,667.5799415391982,,-72.56267455554564,,136.4934862163694,val_2,val_1,val_2,val_1,val_0,42b95,,1da64,cfcb8,2adde,,0.9053939
,,-1824.9092826396643,-0.0025123388197501,-14.231415294685208,3389.333837782142,,80.09554257727369,-351.48113677737547,-122.25943791912223,val_2,val_4,val_0,val_1,,de4bc,f1bdb,e62e2,cfcb8,7ef86,,0.2581276
-0.1235654539960875,,3631.332963129353,-0.0098648368416557,21.51123522931814,775.4194546900084,,-55.793917994044605,,113.85557716836875,val_3,val_1,val_2,val_1,val_0,42b95,,1da64,cfcb8,2adde,,0.84270555
,-516.754776634457,,0.0061550772536272,17.885976161046393,1984.6560392999493,,70.17244763997597,,-99.55088378742629,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,cfcb8,d34b0,,-1.2074811
,,,0.0066019480449239,17.819106499732367,2218.637313894723,,71.73485930280806,15.500218517651344,-107.05199957569256,val_3,val_4,val_3,val_1,,dc12d,,e62e2,cfcb8,d34b0,,-0.652043
,,,-0.0014165961635287,11.241862368686188,-1606.1217993709877,,57.08648173481373,,52.36087194400803,,val_1,val_2,val_1,val_1,3e39e,,1da64,cfcb8,7ef86,548bc,-1.3061669
,313.0619960532864,,-2.6758036006105748e-05,1.4591441596608947,-1255.9756070680107,,34.8932764981836,,114.6631312808212,val_2,val_3,val_2,,val_1,de4bc,f1bdb,1da64,8a3e2,2ea90,,-0.8631238
,,3071.713750138573,0.008206698607762,20.01775657260162,2463.3533675960816,-0.2373138663338665,64.56155774747369,,-119.94821560110724,val_3,val_4,val_3,val_1,,dc12d,,e62e2,2fa6e,d34b0,548bc,-1.075963
,88.73934493332807,665.8752213942759,-0.0002063370622372,-0.411519051856785,-1288.0087223859805,,15.013137968462974,,51.06375460206519,val_3,val_3,val_2,val_2,val_1,42b95,,d73de,cfcb8,2ea90,,-0.2994753
0.060227583834152,,,0.0078731183970666,11.70776712096227,1243.5179118740327,-0.0829247928099824,-72.94273419127148,,57.62611883677173,val_6,val_6,val_0,val_0,val_1,dc12d,3e294,d73de,2fa6e,2adde,,-0.9857192
,,,0.0133912357258405,-18.064339585746005,-3387.8740789607587,,96.50665765984849,,-159.36132381027264,val_2,val_4,val_1,val_0,val_2,571c0,,d73de,2fa6e,d34b0,,0.9217579
,,,0.0019993792273963,1.3866476303373465,-2007.5048811447696,0.1646709484662364,-16.099304199765363,,9.552632417583826,val_4,val_3,val_2,val_2,val_1,de4bc,,d73de,cfcb8,2ea90,,-0.5091594
,298.9939134631028,,-0.0098955841784598,19.82515417362565,909.8256700729796,,-47.40581865953824,-101.19941197253624,77.7722045705177,val_3,val_1,val_2,val_2,val_0,42b95,4c8db,1da64,cfcb8,2adde,548bc,0.7326351
,,,-0.0011000397021794,19.47939684837281,-543.1158501107617,,-33.566239587355504,,99.13427780801712,val_5,val_1,val_2,,val_1,8cf49,,1da64,cfcb8,2adde,,0.9420869
,134.14070862428142,,-0.0101488983717827,-19.02350803062188,-2900.961829714236,,86.53139379613982,24.05226214366616,-176.10043237431964,val_4,val_6,val_3,,val_2,0e536,,e62e2,8a3e2,d34b0,,1.0605685
,666.2711533287656,,0.0102041665232652,11.25676869352231,187.66964924800627,,26.0423095120244,,-95.59044679016976,val_4,val_6,val_3,val_2,val_2,8cf49,,d73de,8a3e2,d34b0,,1.1785749
,-371.67244734903136,,0.0039275291640272,-5.08475230984756,1308.8313381719734,,-96.76087609651074,,141.33749879666416,val_3,val_6,val_0,val_0,val_1,e82f8,,d73de,2fa6e,2ea90,,-1.1199149
0.0392820969432264,,,0.0076762993997754,11.80088644487734,1241.6267449152765,,-67.95726389672004,-28.43744773901531,68.27667326199038,val_6,val_7,val_1,val_1,val_1,dc12d,,d73de,2fa6e,2adde,,-0.52424353
0.1200053061631254,,,0.0003080480223531,18.820448580833386,1326.426117866766,-0.0579861940228988,35.876895644821865,,27.150041745866258,val_4,val_3,val_2,val_3,val_0,de4bc,,e62e2,2fa6e,2adde,548bc,0.61401516
0.1348543163444826,,30.93964705432122,0.0024204467106272,3.695776047711915,-2623.162663203532,,-23.19749945508605,,18.653698339962613,val_3,val_2,val_2,val_1,val_1,3e39e,,d73de,8a3e2,2adde,,-1.9911277
0.042535429129532,,,0.0094382029642782,-0.5712716415295281,2398.8830632226573,-0.1347045822277629,66.3507717869273,,15.736791436240964,val_5,val_2,val_3,val_1,val_2,8cf49,f1bdb,d73de,2fa6e,39575,548bc,0.6872037
,,,0.0074771396010986,19.97344546848397,1987.045167717547,,77.3072777026585,,-96.57532566310044,val_3,val_3,val_3,val_1,val_1,dc12d,4c8db,e62e2,2fa6e,d34b0,,-1.2621816
-0.0012613637011663,,,-0.000163216209634,19.99474230335836,3046.731939848436,,-10.327598381772862,,122.35578885263784,val_2,val_5,val_2,val_2,val_0,3e39e,f1bdb,1da64,cfcb8,2adde,,0.5858735
,,,0.0055407299386063,-1.7318995774171893,2662.0000916366434,,61.521010019924944,,-48.20288473082797,val_5,val_2,val_2,val_1,val_2,8cf49,,e62e2,2fa6e,39575,,0.5186892
